,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,PowerMWh
2020-03-13 18:00:00,1,7.2,20.0,13.3,99761,68.77,23.857,36.90453333333333
2020-03-13 19:00:00,1,6.6,20.0,12.4,99836,71.31,18.386,30.576
2020-03-13 20:00:00,1,6.1,20.0,11.5,99908,73.85,12.019,24.782933333333336
2020-03-13 21:00:00,1,5.5,19.0,10.6,99924,76.4,7.931,15.95752581932068
2020-03-13 22:00:00,1,4.6,14.0,10.0,99947,77.86,6.44,10.017718682303729
2020-03-13 23:00:00,1,3.7,11.0,9.5,99971,79.32,5.585,4.824533333333333
2020-03-14 00:00:00,1,3.1,8.0,9.1,99929,78.01,4.508,3.229866666666667
2020-03-14 01:00:00,1,2.3,1.0,8.9,99951,79.33,2.966,2.9514666666666667
2020-03-14 02:00:00,1,1.7,354.0,8.7,99974,80.66,2.286,0.0608
2020-03-14 03:00:00,1,1.2,343.0,8.5,99996,81.98,2.309,0.0
2020-03-14 04:00:00,1,1.1,336.0,8.4,100032,82.21,1.527,0.0
2020-03-14 05:00:00,1,1.1,332.0,8.3,100019,82.44,1.623,0.0322327923894795
2020-03-14 06:00:00,1,1.1,327.0,8.3,100002,82.68,1.683,0.0
2020-03-14 07:00:00,1,1.0,322.0,8.6,99995,81.47,4.012,0.0
2020-03-14 08:00:00,1,1.1,250.0,8.8,99984,80.26,2.455,0.0511999999999999
2020-03-14 09:00:00,1,1.2,246.0,9.1,100033,79.06,2.576,0.9304879868676316
2020-03-14 10:00:00,1,1.5,314.0,10.4,100062,74.97,1.266,5.1808
2020-03-14 11:00:00,1,2.1,326.0,11.6,100092,70.88,2.014,15.086933333333333
2020-03-14 12:00:00,1,2.8,339.0,12.8,100122,66.79,2.974,25.86986666666667
2020-03-14 13:00:00,1,3.6,347.0,13.2,100116,69.36,6.895,33.400533333333335
2020-03-14 14:00:00,1,4.3,356.0,13.5,100110,71.93,14.109,39.79626666666666
2020-03-14 15:00:00,1,5.2,3.0,13.8,100104,74.5,21.622,38.05333333333333
2020-03-14 16:00:00,1,5.7,8.0,13.4,100098,74.07,23.627,32.534400000000005
2020-03-14 17:00:00,1,5.7,13.0,12.9,100160,73.65,24.365,32.538666666666664
2020-03-14 18:00:00,1,6.0,19.0,12.6,100217,73.23,21.757,35.54346666666667
2020-03-14 19:00:00,1,5.9,22.0,11.7,100281,75.72,22.537,39.41226666666666
2020-03-14 20:00:00,1,6.0,27.0,10.9,100342,78.21,21.661,36.04586666666666
2020-03-14 21:00:00,1,6.5,35.0,10.1,100346,80.7,21.543,23.348266666666667
2020-03-14 22:00:00,1,6.2,37.0,9.7,100330,80.75,14.612,13.463466666666664
2020-03-14 23:00:00,1,5.7,39.0,9.3,100315,80.79,10.82,14.379733333333334
2020-03-15 00:00:00,1,5.4,31.0,9.0,100225,82.19,14.185,11.970133333333331
2020-03-15 01:00:00,1,5.6,35.0,8.9,100210,83.3,13.767,19.969066666666667
2020-03-15 02:00:00,1,5.8,35.0,8.8,100194,84.41,17.85,19.73333333333333
2020-03-15 03:00:00,1,5.6,35.0,8.7,100179,85.52,15.538,22.634666666666668
2020-03-15 04:00:00,1,6.3,35.0,8.7,100179,86.19,18.821,44.6176
2020-03-15 05:00:00,1,6.9,37.0,8.7,100128,86.87,20.168,50.06186666666667
2020-03-15 06:00:00,1,7.2,39.0,8.7,100074,87.54,22.714,44.58773333333333
2020-03-15 07:00:00,1,7.5,41.0,8.8,100049,86.81,27.937,51.21600000000001
2020-03-15 08:00:00,1,7.5,42.0,8.9,100019,86.08,31.696,38.96213333333333
2020-03-15 09:00:00,1,7.8,42.0,9.0,100052,85.35,36.455,24.88533333333333
2020-03-15 10:00:00,1,8.6,41.0,9.4,100088,82.53,47.357,28.135466666666662
2020-03-15 11:00:00,1,9.1,41.0,9.8,100124,79.72,50.0,42.57386666666667
2020-03-15 12:00:00,1,9.4,40.0,10.1,100159,76.9,50.0,50.848000000000006
2020-03-15 13:00:00,1,10.2,38.0,9.9,100191,77.03,50.0,51.60533333333333
2020-03-15 14:00:00,1,11.5,35.0,9.7,100222,77.16,50.0,53.18506666666666
2020-03-15 15:00:00,1,12.1,33.0,9.5,100253,77.29,50.0,53.1328
2020-03-15 16:00:00,1,12.5,34.0,9.1,100306,80.32,50.0,53.17013333333334
2020-03-15 17:00:00,1,12.7,34.0,8.6,100433,83.35,50.0,53.14986666666667
2020-03-15 18:00:00,1,13.0,36.0,8.2,100555,86.39,50.0,53.20426666666667
2020-03-15 19:00:00,1,13.2,37.0,7.8,100693,86.4,50.0,53.202133333333336
2020-03-15 20:00:00,1,13.7,37.0,7.3,100829,86.41,50.0,53.20426666666667
2020-03-15 21:00:00,1,14.3,40.0,6.9,100903,86.42,50.0,53.2
2020-03-15 22:00:00,1,14.1,40.0,6.7,100948,85.9,50.0,53.18933333333333
2020-03-15 23:00:00,1,13.6,40.0,6.6,100993,85.39,50.0,53.10293333333333
2020-03-16 00:00:00,1,14.4,40.0,6.3,101035,86.7,50.0,53.1744
2020-03-16 01:00:00,1,14.1,40.0,6.2,101064,86.68,50.0,53.169066666666666
2020-03-16 02:00:00,1,14.2,39.0,6.1,101093,86.65,50.0,53.156266666666674
2020-03-16 03:00:00,1,14.4,39.0,5.9,101122,86.63,50.0,53.18933333333333
2020-03-16 04:00:00,1,14.2,39.0,5.9,101149,83.58,50.0,53.20019432714227
2020-03-16 05:00:00,1,14.1,40.0,5.7,101124,80.52,50.0,53.1719406193821
2020-03-16 06:00:00,1,13.8,40.0,5.6,101096,77.47,50.0,53.18293333333334
2020-03-16 07:00:00,1,13.6,40.0,5.6,101087,75.73,50.0,53.163733333333326
2020-03-16 08:00:00,1,13.8,41.0,5.5,101073,73.99,50.0,53.17546666666666
2020-03-16 09:00:00,1,13.5,42.0,5.5,101123,72.26,50.0,53.169066666666666
2020-03-16 10:00:00,1,13.4,42.0,5.7,101164,72.26,50.0,53.184
2020-03-16 11:00:00,1,13.6,41.0,5.9,101206,72.26,50.0,53.14666666666666
2020-03-16 12:00:00,1,13.7,40.0,6.1,101247,72.27,50.0,53.152
2020-03-16 13:00:00,1,13.7,38.0,6.4,101250,69.63,50.0,53.1968
2020-03-16 14:00:00,1,13.9,37.0,6.7,101254,66.99,50.0,53.2128
2020-03-16 15:00:00,1,14.1,36.0,7.0,101257,64.35,50.0,53.20853333333334
2020-03-16 16:00:00,1,14.0,37.0,6.6,101298,63.56,50.0,53.20746666666667
2020-03-16 17:00:00,1,13.9,36.0,6.3,101412,62.78,50.0,53.205333333333336
2020-03-16 18:00:00,1,13.7,36.0,6.0,101522,61.99,50.0,53.20426666666667
2020-03-16 19:00:00,1,13.2,37.0,5.6,101627,64.19,50.0,53.19893333333333
2020-03-16 20:00:00,1,12.7,39.0,5.1,101729,66.4,50.0,53.17333333333334
2020-03-16 21:00:00,1,12.2,42.0,4.7,101769,68.6,50.0,53.02293333333333
2020-03-16 22:00:00,1,11.4,43.0,4.5,101778,67.96,50.0,53.1296
2020-03-16 23:00:00,1,11.1,45.0,4.4,101788,67.31,50.0,52.650666666666666
2020-03-17 00:00:00,1,10.8,48.0,4.3,101839,67.48,50.0,52.31786666666667
2020-03-17 01:00:00,1,10.3,49.0,4.2,101829,67.4,50.0,47.45493333333333
2020-03-17 02:00:00,1,9.9,50.0,4.0,101819,67.32,50.0,46.15466666666667
2020-03-17 03:00:00,1,9.4,50.0,3.9,101809,67.24,47.652,44.583466666666666
2020-03-17 04:00:00,1,9.3,50.0,3.9,101809,67.14,47.224,38.80426666666666
2020-03-17 05:00:00,1,9.1,49.0,3.8,101755,67.04,47.67,33.03146666666667
2020-03-17 06:00:00,1,8.8,49.0,3.7,101698,66.94,44.9,41.136
2020-03-17 07:00:00,1,8.7,49.0,3.8,101653,65.23,46.839,32.638933333333334
2020-03-17 08:00:00,1,8.2,51.0,4.0,101603,63.51,42.087,35.69173333333333
2020-03-17 09:00:00,1,8.2,52.0,4.1,101619,61.79,43.535,33.8016
2020-03-17 10:00:00,1,8.1,49.0,4.7,101598,60.19,44.539,21.30133333333333
2020-03-17 11:00:00,1,8.0,44.0,5.3,101577,58.59,44.109,30.220800000000004
2020-03-17 12:00:00,1,8.0,39.0,6.0,101556,56.99,48.422,31.1552
2020-03-17 13:00:00,1,8.0,35.0,6.5,101496,56.56,48.681,40.22608115619789
2020-03-17 14:00:00,1,8.1,30.0,7.0,101435,56.12,49.961,38.48533333333333
2020-03-17 15:00:00,1,8.2,26.0,7.5,101375,55.69,50.0,36.208
2020-03-17 16:00:00,1,8.1,28.0,7.3,101346,56.65,50.0,36.3776
2020-03-17 17:00:00,1,8.2,28.0,7.2,101388,57.61,50.0,30.368
2020-03-17 18:00:00,1,8.3,28.0,7.1,101425,58.57,50.0,25.970133333333333
2020-03-17 19:00:00,1,8.2,32.0,6.6,101481,61.62,50.0,27.939200000000003
2020-03-17 20:00:00,1,7.8,36.0,6.2,101533,64.67,46.36,31.4496
2020-03-17 21:00:00,1,7.2,41.0,5.8,101526,67.72,42.159,37.370666666666665
2020-03-17 22:00:00,1,6.5,46.0,5.4,101512,67.55,32.004,29.038933333333333
2020-03-17 23:00:00,1,5.8,51.0,5.0,101497,67.39,20.775,16.084266666666664
2020-03-18 00:00:00,1,5.6,54.0,4.4,101385,65.9,13.319,12.301321880751855
2020-03-18 01:00:00,1,5.0,56.0,4.1,101355,66.13,10.113,6.449938545197215
2020-03-18 02:00:00,1,4.8,60.0,3.9,101325,66.37,8.116,0.1035001684573054
2020-03-18 03:00:00,1,4.4,54.0,3.7,101295,66.6,8.115,0.0
2020-03-18 04:00:00,1,4.5,61.0,3.6,101279,66.42,7.81,0.0
2020-03-18 05:00:00,1,4.8,63.0,3.5,101211,66.24,8.197,0.0661333333333333
2020-03-18 06:00:00,1,5.0,59.0,3.4,101140,66.06,7.925,0.8426666666666668
2020-03-18 07:00:00,1,5.4,59.0,3.7,101093,66.39,12.516,0.4618666666666666
2020-03-18 08:00:00,1,6.1,56.0,3.9,101042,66.73,19.589,0.4115053161723558
2020-03-18 09:00:00,1,6.5,53.0,4.2,101053,67.06,23.658,2.1386666666666665
2020-03-18 10:00:00,1,7.0,46.0,5.1,101049,65.59,31.31,3.3312
2020-03-18 11:00:00,1,7.5,42.0,5.9,101044,64.11,37.917,9.561604266192644
2020-03-18 12:00:00,1,8.1,38.0,6.7,101040,62.63,47.937,38.74666666666667
2020-03-18 13:00:00,1,8.8,34.0,7.2,101014,62.0,50.0,50.73081271393642
2020-03-18 14:00:00,1,9.6,31.0,7.7,100987,61.36,50.0,46.081091115741614
2020-03-18 15:00:00,1,10.4,29.0,8.2,100961,60.73,50.0,52.89706666666667
2020-03-18 16:00:00,1,10.8,28.0,7.9,100967,61.16,50.0,53.147733333333335
2020-03-18 17:00:00,1,11.2,29.0,7.6,101045,61.6,50.0,53.1072
2020-03-18 18:00:00,1,11.1,32.0,7.3,101118,62.04,50.0,53.12426666666666
2020-03-18 19:00:00,1,10.6,29.0,6.9,101202,64.06,50.0,53.16053333333334
2020-03-18 20:00:00,1,11.1,29.0,6.4,101283,66.08,50.0,52.5184
2020-03-18 21:00:00,1,11.0,25.0,6.0,101303,68.1,50.0,39.8784
2020-03-18 22:00:00,1,10.8,26.0,5.9,101299,68.12,50.0,42.74133333333333
2020-03-18 23:00:00,1,10.9,29.0,5.8,101294,68.13,50.0,29.364266666666666
2020-03-19 00:00:00,1,9.1,38.0,5.5,101233,71.26,50.0,40.793600000000005
2020-03-19 01:00:00,1,9.5,31.0,5.3,101219,74.73,50.0,40.21333333333333
2020-03-19 02:00:00,1,9.8,26.0,5.2,101206,78.2,50.0,41.82293333333333
2020-03-19 03:00:00,1,9.9,17.0,5.1,101192,81.67,50.0,49.781333333333336
2020-03-19 04:00:00,1,9.5,27.0,5.2,101178,79.81,50.0,47.248000000000005
2020-03-19 05:00:00,1,9.2,28.0,5.4,101113,77.96,50.0,46.3904
2020-03-19 06:00:00,1,9.3,25.0,5.6,101045,76.11,50.0,50.72213333333333
2020-03-19 07:00:00,1,9.2,25.0,5.7,100992,75.51,50.0,52.7296
2020-03-19 08:00:00,1,10.1,25.0,5.9,100935,74.91,50.0,53.1872
2020-03-19 09:00:00,1,9.7,28.0,6.1,100940,74.31,50.0,53.20853333333334
2020-03-19 10:00:00,1,10.8,25.0,6.5,100945,72.15,50.0,53.20853333333334
2020-03-19 11:00:00,1,11.6,23.0,6.9,100950,69.99,50.0,53.18186666666666
2020-03-19 12:00:00,1,11.8,23.0,7.4,100955,67.83,50.0,53.202133333333336
2020-03-19 13:00:00,1,11.6,22.0,7.7,100941,66.76,50.0,53.134933333333336
2020-03-19 14:00:00,1,11.5,21.0,8.0,100926,65.68,50.0,52.39040000000001
2020-03-19 15:00:00,1,11.2,21.0,8.3,100911,64.61,50.0,48.77546666666666
2020-03-19 16:00:00,1,10.6,22.0,8.1,100908,64.59,50.0,53.15306666666667
2020-03-19 17:00:00,1,10.2,23.0,7.9,100976,64.58,50.0,53.13706666666667
2020-03-19 18:00:00,1,9.3,24.0,7.8,101040,64.57,50.0,53.1424
2020-03-19 19:00:00,1,8.8,27.0,7.4,101105,66.16,50.0,52.1344
2020-03-19 20:00:00,1,8.0,30.0,7.1,101167,67.76,49.987,43.1136
2020-03-19 21:00:00,1,7.4,35.0,6.7,101169,69.35,46.835,22.10453333333333
2020-03-19 22:00:00,1,7.1,36.0,6.5,101154,69.23,35.915,9.710933333333331
2020-03-19 23:00:00,1,6.5,39.0,6.2,101140,69.12,25.87,15.481599999999998
2020-03-20 00:00:00,1,5.5,47.0,6.0,101016,72.04,21.445,13.963733333333334
2020-03-20 01:00:00,1,5.0,45.0,5.9,100997,72.35,18.469,13.812266666666668
2020-03-20 02:00:00,1,4.6,42.0,5.8,100979,72.66,13.94,12.1952
2020-03-20 03:00:00,1,4.3,39.0,5.7,100961,72.97,13.109,15.5936
2020-03-20 04:00:00,1,4.2,41.0,5.6,100958,74.08,12.783,21.69173333333333
2020-03-20 05:00:00,1,4.2,42.0,5.5,100904,75.18,14.697,30.132266666666663
2020-03-20 06:00:00,1,4.4,43.0,5.4,100847,76.29,13.881,24.7104
2020-03-20 07:00:00,1,4.4,46.0,5.5,100806,77.58,12.228,17.156266666666667
2020-03-20 08:00:00,1,4.6,47.0,5.6,100760,78.88,12.25,17.573333333333334
2020-03-20 09:00:00,1,4.5,48.0,5.7,100776,80.17,11.902,10.4224
2020-03-20 10:00:00,1,4.8,44.0,6.5,100781,78.63,17.459,8.6912
2020-03-20 11:00:00,1,4.9,40.0,7.2,100786,77.09,17.261,16.3744
2020-03-20 12:00:00,1,5.1,35.0,7.9,100790,75.55,23.868,20.3008
2020-03-20 13:00:00,1,5.5,30.0,8.4,100770,73.42,27.592,14.658133333333334
2020-03-20 14:00:00,1,6.0,26.0,8.9,100749,71.28,31.888,5.569066666666666
2020-03-20 15:00:00,1,6.3,23.0,9.4,100729,69.15,32.366,3.981866666666667
2020-03-20 16:00:00,1,6.5,25.0,9.4,100715,69.24,32.921,4.302933333333333
2020-03-20 17:00:00,1,6.4,28.0,9.4,100771,69.32,29.99,3.824
2020-03-20 18:00:00,1,6.4,30.0,9.4,100822,69.41,29.521,4.1226666666666665
2020-03-20 19:00:00,1,6.4,34.0,8.9,100889,70.38,21.709,3.0922666666666667
2020-03-20 20:00:00,1,6.0,40.0,8.3,100952,71.34,16.931,1.1925333333333334
2020-03-20 21:00:00,1,5.5,45.0,7.8,100958,72.31,13.265,1.1872
2020-03-20 22:00:00,1,5.3,47.0,7.4,100950,71.38,10.898,1.3258666666666667
2020-03-20 23:00:00,1,5.0,50.0,7.0,100942,70.45,8.329,1.6330666666666669
2020-03-21 00:00:00,1,3.7,55.0,6.9,100827,71.93,5.184,4.366933333333334
2020-03-21 01:00:00,1,3.4,42.0,6.7,100809,71.87,2.986,4.370133333333333
2020-03-21 02:00:00,1,3.6,28.0,6.5,100791,71.81,3.425,4.5664
2020-03-21 03:00:00,1,3.0,23.0,6.2,100773,71.75,2.512,4.916266666666667
2020-03-21 04:00:00,1,3.0,33.0,6.2,100760,71.07,2.652,5.328
2020-03-21 05:00:00,1,2.7,39.0,6.1,100696,70.39,2.118,1.3845333333333334
2020-03-21 06:00:00,1,2.4,74.0,6.1,100629,69.71,2.162,0.0
2020-03-21 07:00:00,1,2.4,101.0,6.3,100580,68.52,3.485,0.0
2020-03-21 08:00:00,1,2.2,118.0,6.6,100526,67.33,3.242,0.0
2020-03-21 09:00:00,1,2.3,122.0,6.9,100534,66.14,4.043,0.0
2020-03-21 10:00:00,1,1.8,110.0,8.1,100515,63.2,2.324,0.0
2020-03-21 11:00:00,1,1.3,91.0,9.4,100495,60.26,1.209,0.0
2020-03-21 12:00:00,1,1.0,78.0,10.6,100476,57.33,0.57,0.0
2020-03-21 13:00:00,1,1.4,29.0,11.3,100419,56.5,0.653,0.0251428571428571
2020-03-21 14:00:00,1,2.0,13.0,11.9,100362,55.67,0.779,0.1017142857142857
2020-03-21 15:00:00,1,2.4,10.0,12.6,100306,54.83,1.824,1.112
2020-03-21 16:00:00,1,2.4,13.0,12.3,100268,57.85,1.952,0.5554285714285714
2020-03-21 17:00:00,1,2.3,17.0,11.9,100301,60.87,2.013,0.0
2020-03-21 18:00:00,1,2.1,21.0,11.7,100328,63.89,1.801,0.0
2020-03-21 19:00:00,1,1.9,34.0,10.9,100371,65.3,1.072,0.0
2020-03-21 20:00:00,1,1.9,74.0,10.1,100409,66.7,1.538,0.0799999999999999
2020-03-21 21:00:00,1,1.8,92.0,9.3,100390,68.1,1.393,2.3648
2020-03-21 22:00:00,1,1.7,106.0,9.1,100376,67.9,1.714,2.7648
2020-03-21 23:00:00,1,1.9,134.0,8.9,100362,67.69,4.072,8.4896
2020-03-22 00:00:00,1,2.1,185.0,8.5,100312,66.44,5.437,12.3456
2020-03-22 01:00:00,1,2.7,196.0,8.3,100302,67.67,9.17,15.122133333333332
2020-03-22 02:00:00,1,3.3,201.0,8.0,100292,68.9,10.128,20.10453333333333
2020-03-22 03:00:00,1,3.7,204.0,7.7,100282,70.14,12.083,27.24693333333333
2020-03-22 04:00:00,1,4.0,204.0,7.7,100274,70.1,13.145,21.514666666666667
2020-03-22 05:00:00,1,4.1,204.0,7.7,100215,70.06,15.044,22.7616
2020-03-22 06:00:00,1,4.2,202.0,7.7,100154,70.02,14.251,23.9648
2020-03-22 07:00:00,1,4.3,200.0,8.2,100113,69.43,13.987,27.0816
2020-03-22 08:00:00,1,4.4,200.0,8.7,100067,68.83,13.533,29.381333333333338
2020-03-22 09:00:00,1,4.7,199.0,9.2,100082,68.24,14.038,36.55146666666667
2020-03-22 10:00:00,1,4.3,202.0,10.9,100075,66.19,10.07,34.4352
2020-03-22 11:00:00,1,4.0,207.0,12.6,100068,64.13,8.486,30.1824
2020-03-22 12:00:00,1,3.7,216.0,14.3,100060,62.08,12.49,11.566933333333331
2020-03-22 13:00:00,1,3.6,225.0,15.0,100031,61.22,4.044,4.519466666666667
2020-03-22 14:00:00,1,3.3,257.0,15.8,100001,60.36,2.262,1.338077422310453
2020-03-22 15:00:00,1,3.2,301.0,16.5,99972,59.5,1.58,3.498666666666667
2020-03-22 16:00:00,1,3.0,317.0,16.0,99962,63.26,1.637,5.357866666666666
2020-03-22 17:00:00,1,2.4,341.0,15.4,100022,67.01,2.327,8.0608
2020-03-22 18:00:00,1,1.9,359.0,14.9,100077,70.76,3.573,19.50613333333333
2020-03-22 19:00:00,1,2.4,11.0,14.0,100157,72.19,2.547,44.6336
2020-03-22 20:00:00,1,3.2,31.0,13.1,100234,73.62,4.493,44.404266666666665
2020-03-22 21:00:00,1,4.0,34.0,12.2,100253,75.05,5.524,46.017066666666665
2020-03-22 22:00:00,1,4.2,33.0,11.7,100255,77.25,7.708,49.42933333333334
2020-03-22 23:00:00,1,4.2,33.0,11.1,100256,79.45,12.103,52.1696
2020-03-23 00:00:00,1,6.9,38.0,9.0,100258,85.49,28.487,49.28106666666667
2020-03-23 01:00:00,1,6.5,34.0,8.8,100266,86.51,23.628,44.6304
2020-03-23 02:00:00,1,6.3,29.0,8.6,100274,87.52,22.561,50.147200000000005
2020-03-23 03:00:00,1,6.1,24.0,8.4,100283,88.54,23.561,40.8
2020-03-23 04:00:00,1,5.4,27.0,8.4,100288,89.16,14.475,36.62826666666666
2020-03-23 05:00:00,1,4.3,31.0,8.4,100243,89.77,11.228,25.36853333333334
2020-03-23 06:00:00,1,3.4,40.0,8.3,100194,90.39,8.871,19.27466666666667
2020-03-23 07:00:00,1,3.1,45.0,8.4,100144,91.82,7.932,29.6192
2020-03-23 08:00:00,1,2.9,40.0,8.5,100090,93.24,6.415,31.85493333333333
2020-03-23 09:00:00,1,3.3,43.0,8.6,100099,94.67,8.721,24.770133333333337
2020-03-23 10:00:00,1,3.4,44.0,9.0,100084,94.07,8.304,14.9344
2020-03-23 11:00:00,1,3.3,43.0,9.5,100069,93.47,6.458,10.859733333333333
2020-03-23 12:00:00,1,3.5,42.0,10.0,100054,92.87,8.222,14.450133333333332
2020-03-23 13:00:00,1,4.5,37.0,10.4,100018,91.67,12.649,17.7024
2020-03-23 14:00:00,1,5.2,30.0,10.8,99982,90.47,17.964,24.756266666666665
2020-03-23 15:00:00,1,5.8,23.0,11.2,99946,89.26,16.941,36.86826666666666
2020-03-23 16:00:00,1,6.3,24.0,10.9,99950,88.96,19.932,50.54293333333333
2020-03-23 17:00:00,1,6.8,27.0,10.5,100027,88.66,22.823,52.41386666666666
2020-03-23 18:00:00,1,7.5,31.0,10.1,100098,88.36,26.644,49.77386666666666
2020-03-23 19:00:00,1,7.5,33.0,9.7,100182,88.96,28.572,48.24853333333333
2020-03-23 20:00:00,1,7.1,35.0,9.4,100263,89.56,32.073,39.7792
2020-03-23 21:00:00,1,6.9,37.0,9.0,100283,90.16,34.372,33.718399999999995
2020-03-23 22:00:00,1,6.4,40.0,8.9,100272,89.88,25.292,29.65333333333333
2020-03-23 23:00:00,1,5.9,43.0,8.7,100262,89.61,19.111,26.002133333333333
2020-03-24 00:00:00,1,5.9,41.0,8.4,100187,89.26,20.056,22.333866666666665
2020-03-24 01:00:00,1,5.2,46.0,8.4,100162,89.07,11.229,13.085866666666668
2020-03-24 02:00:00,1,4.6,53.0,8.3,100136,88.89,6.514,3.3856
2020-03-24 03:00:00,1,4.5,53.0,8.2,100110,88.7,5.297,1.5434666666666668
2020-03-24 04:00:00,1,4.6,52.0,8.3,100041,89.31,5.584,5.963733333333334
2020-03-24 05:00:00,1,4.7,52.0,8.3,99970,89.92,5.839,8.298666666666668
2020-03-24 06:00:00,1,5.4,53.0,8.3,99895,90.54,7.614,23.994666666666667
2020-03-24 07:00:00,1,5.6,54.0,8.4,99847,90.19,8.566,26.0224
2020-03-24 08:00:00,1,5.5,56.0,8.6,99859,89.84,9.513,26.69653333333333
2020-03-24 09:00:00,1,5.8,54.0,8.7,99872,89.5,11.604,23.722666666666665
2020-03-24 10:00:00,1,5.9,51.0,9.0,99891,88.11,14.86,22.5792
2020-03-24 11:00:00,1,5.9,49.0,9.4,99910,86.73,16.354,23.168
2020-03-24 12:00:00,1,6.4,44.0,9.8,99929,85.34,21.862,29.548800000000004
2020-03-24 13:00:00,1,6.8,41.0,10.0,99926,84.54,28.146,45.562666666666665
2020-03-24 14:00:00,1,7.7,36.0,10.3,99924,83.74,33.379,50.39146666666666
2020-03-24 15:00:00,1,8.5,32.0,10.6,99922,82.94,41.479,52.70613333333333
2020-03-24 16:00:00,1,9.1,33.0,10.3,100009,83.31,47.66,53.05493333333333
2020-03-24 17:00:00,1,9.5,35.0,10.0,100091,83.68,48.827,52.727466666666665
2020-03-24 18:00:00,1,9.7,36.0,9.7,100169,84.06,50.0,53.06133333333333
2020-03-24 19:00:00,1,9.4,38.0,9.4,100271,84.48,49.945,53.101866666666666
2020-03-24 20:00:00,1,9.3,40.0,9.0,100314,84.9,49.373,53.1424
2020-03-24 21:00:00,1,9.2,41.0,8.7,100358,85.33,47.59,53.11359999999999
2020-03-24 22:00:00,1,9.1,40.0,8.5,100375,85.14,48.155,53.034666666666666
2020-03-24 23:00:00,1,8.9,40.0,8.3,100391,84.96,45.129,53.05173333333333
2020-03-25 00:00:00,1,9.3,44.0,7.6,100528,84.23,50.0,52.855466666666665
2020-03-25 01:00:00,1,9.2,43.0,7.5,100533,84.51,50.0,52.12373333333333
2020-03-25 02:00:00,1,8.7,43.0,7.4,100538,84.78,49.69,51.72053333333333
2020-03-25 03:00:00,1,8.7,42.0,7.3,100543,85.06,49.253,52.3648
2020-03-25 04:00:00,1,8.6,43.0,7.3,100555,85.08,48.925,51.84213333333333
2020-03-25 05:00:00,1,8.4,44.0,7.3,100516,85.1,47.378,51.159466666666674
2020-03-25 06:00:00,1,8.1,46.0,7.3,100473,85.12,45.667,50.3232
2020-03-25 07:00:00,1,8.0,46.0,7.4,100453,84.35,44.989,51.37173333333334
2020-03-25 08:00:00,1,7.9,48.0,7.5,100428,83.59,44.895,51.9776
2020-03-25 09:00:00,1,8.0,48.0,7.7,100466,82.82,43.156,47.71093333333333
2020-03-25 10:00:00,1,8.0,47.0,8.2,100486,81.95,43.662,39.99253333333333
2020-03-25 11:00:00,1,8.0,45.0,8.7,100505,81.07,43.942,31.98613333333333
2020-03-25 12:00:00,1,8.1,43.0,9.3,100524,80.2,45.836,44.47253333333333
2020-03-25 13:00:00,1,8.7,39.0,9.5,100520,79.82,49.41,50.83093333333334
2020-03-25 14:00:00,1,9.7,36.0,9.8,100515,79.45,50.0,52.80426666666666
2020-03-25 15:00:00,1,10.4,34.0,10.1,100510,79.07,50.0,53.0016
2020-03-25 16:00:00,1,11.0,35.0,9.9,100488,79.06,50.0,53.05066666666667
2020-03-25 17:00:00,1,11.4,37.0,9.8,100536,79.05,50.0,51.1744
2020-03-25 18:00:00,1,11.7,38.0,9.6,100577,79.04,50.0,53.0784
2020-03-25 19:00:00,1,11.7,39.0,9.2,100659,80.42,50.0,53.09440000000001
2020-03-25 20:00:00,1,11.3,41.0,8.7,100740,81.81,50.0,53.080533333333335
2020-03-25 21:00:00,1,10.9,42.0,8.2,100763,83.19,50.0,52.6496
2020-03-25 22:00:00,1,10.6,44.0,8.0,100747,84.03,50.0,52.601600000000005
2020-03-25 23:00:00,1,10.0,46.0,7.8,100731,84.87,50.0,52.79253333333334
2020-03-26 00:00:00,1,10.3,49.0,7.5,100704,85.29,50.0,52.50026666666668
2020-03-26 01:00:00,1,9.8,48.0,7.4,100664,85.48,50.0,49.0912
2020-03-26 02:00:00,1,9.6,48.0,7.4,100623,85.66,49.988,39.4464
2020-03-26 03:00:00,1,9.4,48.0,7.3,100583,85.85,47.292,21.4688
2020-03-26 04:00:00,1,9.8,48.0,7.4,100548,85.82,44.771,18.5856
2020-03-26 05:00:00,1,9.7,49.0,7.4,100461,85.78,43.525,35.0304
2020-03-26 06:00:00,1,9.1,50.0,7.5,100371,85.74,37.512,33.3856
2020-03-26 07:00:00,1,8.9,49.0,7.8,100308,85.22,36.677,11.1648
2020-03-26 08:00:00,1,8.4,50.0,8.1,100239,84.69,34.396,5.031466666666666
2020-03-26 09:00:00,1,7.9,51.0,8.4,100234,84.16,32.738,7.703466666666666
2020-03-26 10:00:00,1,7.9,47.0,9.4,100210,82.08,37.103,24.4
2020-03-26 11:00:00,1,8.0,44.0,10.4,100185,80.0,43.301,44.29973333333333
2020-03-26 12:00:00,1,8.1,40.0,11.5,100161,77.92,47.378,53.21706666666667
2020-03-26 13:00:00,1,9.5,37.0,11.9,100111,77.88,48.883,53.2032
2020-03-26 14:00:00,1,10.6,33.0,12.4,100061,77.84,50.0,53.19573333333334
